pde,algorithm,n_obs,obs_noise,lam_data,lam_pde,n_collocation,f1_l2_error,f2_pde_residual,f3_data_budget,seed
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.2910331953869006,0.030624503269791603,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.2910331953869006,0.030624503269791603,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.27547942994409785,0.03162875771522522,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.2910331953869006,0.030624503269791603,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.2910331953869006,0.030624503269791603,50.0,3
